path,original_path,label,label_name,rpm
4k_mafulda_structured_v3\underhang\ball_fault\20g\28.4672.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\underhang\ball_fault\20g\28.4672.csv,3,Bearing,1668.5609266558654
4k_mafulda_structured_v3\underhang\ball_fault\20g\29.2864.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\underhang\ball_fault\20g\29.2864.csv,3,Bearing,1711.2969702812795
4k_mafulda_structured_v3\underhang\ball_fault\20g\29.9008.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\underhang\ball_fault\20g\29.9008.csv,3,Bearing,1756.6938860635619
4k_mafulda_structured_v3\underhang\ball_fault\20g\31.5392.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\underhang\ball_fault\20g\31.5392.csv,3,Bearing,1846.5697653367877
4k_mafulda_structured_v3\underhang\ball_fault\20g\32.1536.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\underhang\ball_fault\20g\32.1536.csv,3,Bearing,1888.4870452194414
4k_mafulda_structured_v3\underhang\ball_fault\20g\33.5872.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\underhang\ball_fault\20g\33.5872.csv,3,Bearing,1971.2012307988173
4k_mafulda_structured_v3\underhang\ball_fault\20g\34.4064.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\underhang\ball_fault\20g\34.4064.csv,3,Bearing,2015.212643146467
4k_mafulda_structured_v3\underhang\ball_fault\20g\35.0208.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\underhang\ball_fault\20g\35.0208.csv,3,Bearing,2049.4603087853534
4k_mafulda_structured_v3\underhang\ball_fault\20g\36.4544.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\underhang\ball_fault\20g\36.4544.csv,3,Bearing,2135.5404606493494
4k_mafulda_structured_v3\underhang\ball_fault\20g\37.6832.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\underhang\ball_fault\20g\37.6832.csv,3,Bearing,2209.5997502191585
4k_mafulda_structured_v3\underhang\ball_fault\20g\38.5024.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\underhang\ball_fault\20g\38.5024.csv,3,Bearing,2265.842723857991
4k_mafulda_structured_v3\underhang\ball_fault\20g\39.5264.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\underhang\ball_fault\20g\39.5264.csv,3,Bearing,2335.2678425874606
4k_mafulda_structured_v3\underhang\ball_fault\20g\40.1408.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\underhang\ball_fault\20g\40.1408.csv,3,Bearing,2370.4017464403246
4k_mafulda_structured_v3\underhang\ball_fault\20g\41.1648.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\underhang\ball_fault\20g\41.1648.csv,3,Bearing,2416.1472982517007
4k_mafulda_structured_v3\underhang\ball_fault\20g\42.5984.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\underhang\ball_fault\20g\42.5984.csv,3,Bearing,2517.56643940448
4k_mafulda_structured_v3\underhang\ball_fault\20g\43.6224.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\underhang\ball_fault\20g\43.6224.csv,3,Bearing,15272.377440173168
4k_mafulda_structured_v3\underhang\ball_fault\20g\44.4416.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\underhang\ball_fault\20g\44.4416.csv,3,Bearing,26758.45840752989
4k_mafulda_structured_v3\underhang\ball_fault\20g\45.4656.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\underhang\ball_fault\20g\45.4656.csv,3,Bearing,27838.053905893103
4k_mafulda_structured_v3\underhang\ball_fault\20g\46.6944.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\underhang\ball_fault\20g\46.6944.csv,3,Bearing,28412.774473602614
4k_mafulda_structured_v3\underhang\ball_fault\20g\47.7184.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\underhang\ball_fault\20g\47.7184.csv,3,Bearing,55749.31029097913
4k_mafulda_structured_v3\underhang\ball_fault\20g\48.3328.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\underhang\ball_fault\20g\48.3328.csv,3,Bearing,28197.793216183083
4k_mafulda_structured_v3\underhang\ball_fault\20g\49.3568.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\underhang\ball_fault\20g\49.3568.csv,3,Bearing,28040.466241477898
4k_mafulda_structured_v3\underhang\ball_fault\20g\50.5856.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\underhang\ball_fault\20g\50.5856.csv,3,Bearing,28907.92291220557
4k_mafulda_structured_v3\underhang\ball_fault\20g\52.0192.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\underhang\ball_fault\20g\52.0192.csv,3,Bearing,29611.294462779613
4k_mafulda_structured_v3\underhang\ball_fault\20g\52.6336.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\underhang\ball_fault\20g\52.6336.csv,3,Bearing,29741.832052628666
4k_mafulda_structured_v3\underhang\ball_fault\20g\53.0432.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\underhang\ball_fault\20g\53.0432.csv,3,Bearing,29992.790194664743
4k_mafulda_structured_v3\underhang\ball_fault\20g\54.4768.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\underhang\ball_fault\20g\54.4768.csv,3,Bearing,31045.514032281517
4k_mafulda_structured_v3\underhang\ball_fault\20g\55.0912.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\underhang\ball_fault\20g\55.0912.csv,3,Bearing,31425.68250758342
4k_mafulda_structured_v3\underhang\ball_fault\20g\56.1152.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\underhang\ball_fault\20g\56.1152.csv,3,Bearing,30921.895006402046
4k_mafulda_structured_v3\underhang\ball_fault\20g\57.344.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\underhang\ball_fault\20g\57.344.csv,3,Bearing,30747.786159396524
4k_mafulda_structured_v3\underhang\ball_fault\20g\58.7776.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\underhang\ball_fault\20g\58.7776.csv,3,Bearing,3654.9260718059786
4k_mafulda_structured_v3\underhang\ball_fault\20g\59.8016.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\underhang\ball_fault\20g\59.8016.csv,3,Bearing,37128.71287128713
4k_mafulda_structured_v3\underhang\ball_fault\20g\60.8256.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\underhang\ball_fault\20g\60.8256.csv,3,Bearing,38216.56050955414
4k_mafulda_structured_v3\underhang\ball_fault\20g\61.8496.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\underhang\ball_fault\20g\61.8496.csv,3,Bearing,3736.7011921856183
4k_mafulda_structured_v3\underhang\ball_fault\35g\13.7216.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\underhang\ball_fault\35g\13.7216.csv,3,Bearing,802.1715350646193
4k_mafulda_structured_v3\underhang\ball_fault\35g\14.7456.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\underhang\ball_fault\35g\14.7456.csv,3,Bearing,861.9259391148465
4k_mafulda_structured_v3\underhang\ball_fault\35g\15.36.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\underhang\ball_fault\35g\15.36.csv,3,Bearing,905.4793738324619
4k_mafulda_structured_v3\underhang\ball_fault\35g\16.1792.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\underhang\ball_fault\35g\16.1792.csv,3,Bearing,947.2917172698566
4k_mafulda_structured_v3\underhang\ball_fault\35g\17.408.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\underhang\ball_fault\35g\17.408.csv,3,Bearing,1020.5321346130481
4k_mafulda_structured_v3\underhang\ball_fault\35g\18.6368.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\underhang\ball_fault\35g\18.6368.csv,3,Bearing,1094.2426624950353
4k_mafulda_structured_v3\underhang\ball_fault\35g\19.456.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\underhang\ball_fault\35g\19.456.csv,3,Bearing,1138.6302520329798
4k_mafulda_structured_v3\underhang\ball_fault\35g\20.48.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\underhang\ball_fault\35g\20.48.csv,3,Bearing,1202.7229647922898
4k_mafulda_structured_v3\underhang\ball_fault\35g\21.7088.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\underhang\ball_fault\35g\21.7088.csv,3,Bearing,1268.6470986242227
4k_mafulda_structured_v3\underhang\ball_fault\35g\22.3232.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\underhang\ball_fault\35g\22.3232.csv,3,Bearing,1309.6200485044462
4k_mafulda_structured_v3\underhang\ball_fault\35g\23.7568.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\underhang\ball_fault\35g\23.7568.csv,3,Bearing,1387.1313150978292
4k_mafulda_structured_v3\underhang\ball_fault\35g\24.1664.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\underhang\ball_fault\35g\24.1664.csv,3,Bearing,1421.6581996345456
4k_mafulda_structured_v3\underhang\ball_fault\35g\25.1904.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\underhang\ball_fault\35g\25.1904.csv,3,Bearing,1481.703392129159
4k_mafulda_structured_v3\underhang\ball_fault\35g\26.2144.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\underhang\ball_fault\35g\26.2144.csv,3,Bearing,1539.325524926165
4k_mafulda_structured_v3\underhang\ball_fault\35g\27.2384.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\underhang\ball_fault\35g\27.2384.csv,3,Bearing,1597.933984343475
4k_mafulda_structured_v3\underhang\ball_fault\35g\28.4672.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\underhang\ball_fault\35g\28.4672.csv,3,Bearing,1662.7708027086296
4k_mafulda_structured_v3\underhang\ball_fault\35g\29.696.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\underhang\ball_fault\35g\29.696.csv,3,Bearing,1736.2646195892448
4k_mafulda_structured_v3\underhang\ball_fault\35g\30.5152.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\underhang\ball_fault\35g\30.5152.csv,3,Bearing,1789.130730621753
4k_mafulda_structured_v3\underhang\ball_fault\35g\30.9248.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\underhang\ball_fault\35g\30.9248.csv,3,Bearing,1816.039258733131
4k_mafulda_structured_v3\underhang\ball_fault\35g\31.9488.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\underhang\ball_fault\35g\31.9488.csv,3,Bearing,1877.6271638138846
4k_mafulda_structured_v3\underhang\ball_fault\35g\32.9728.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\underhang\ball_fault\35g\32.9728.csv,3,Bearing,1937.6190953765924
4k_mafulda_structured_v3\underhang\ball_fault\35g\34.4064.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\underhang\ball_fault\35g\34.4064.csv,3,Bearing,2017.9695382693508
4k_mafulda_structured_v3\underhang\ball_fault\35g\35.4304.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\underhang\ball_fault\35g\35.4304.csv,3,Bearing,2082.7951433738053
4k_mafulda_structured_v3\underhang\ball_fault\35g\36.6592.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\underhang\ball_fault\35g\36.6592.csv,3,Bearing,2150.5982609956386
4k_mafulda_structured_v3\underhang\ball_fault\35g\37.888.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\underhang\ball_fault\35g\37.888.csv,3,Bearing,2225.6275539988324
4k_mafulda_structured_v3\underhang\ball_fault\35g\38.5024.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\underhang\ball_fault\35g\38.5024.csv,3,Bearing,2261.3308395543445
4k_mafulda_structured_v3\underhang\ball_fault\35g\39.3216.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\underhang\ball_fault\35g\39.3216.csv,3,Bearing,2332.5762691056416
4k_mafulda_structured_v3\underhang\ball_fault\35g\40.5504.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\underhang\ball_fault\35g\40.5504.csv,3,Bearing,2381.117979895509
4k_mafulda_structured_v3\underhang\ball_fault\35g\41.1648.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\underhang\ball_fault\35g\41.1648.csv,3,Bearing,3156.277254038789
4k_mafulda_structured_v3\underhang\ball_fault\35g\42.1888.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\underhang\ball_fault\35g\42.1888.csv,3,Bearing,3086.446436753785
4k_mafulda_structured_v3\underhang\ball_fault\35g\43.8272.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\underhang\ball_fault\35g\43.8272.csv,3,Bearing,27744.299874560347
4k_mafulda_structured_v3\underhang\ball_fault\35g\44.8512.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\underhang\ball_fault\35g\44.8512.csv,3,Bearing,28035.943517329906
4k_mafulda_structured_v3\underhang\ball_fault\35g\45.8752.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\underhang\ball_fault\35g\45.8752.csv,3,Bearing,53353.825886485894
4k_mafulda_structured_v3\underhang\ball_fault\35g\46.4896.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\underhang\ball_fault\35g\46.4896.csv,3,Bearing,52781.19237861094
4k_mafulda_structured_v3\underhang\ball_fault\35g\47.5136.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\underhang\ball_fault\35g\47.5136.csv,3,Bearing,28862.67323330661
4k_mafulda_structured_v3\underhang\ball_fault\35g\48.5376.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\underhang\ball_fault\35g\48.5376.csv,3,Bearing,28235.294117647056
4k_mafulda_structured_v3\underhang\ball_fault\35g\49.7664.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\underhang\ball_fault\35g\49.7664.csv,3,Bearing,57203.54151254087
4k_mafulda_structured_v3\underhang\ball_fault\35g\50.7904.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\underhang\ball_fault\35g\50.7904.csv,3,Bearing,59146.48212226067
4k_mafulda_structured_v3\underhang\ball_fault\6g\13.1072.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\underhang\ball_fault\6g\13.1072.csv,3,Bearing,762.7826634433382
4k_mafulda_structured_v3\underhang\ball_fault\6g\14.336.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\underhang\ball_fault\6g\14.336.csv,3,Bearing,837.4226799953072
4k_mafulda_structured_v3\underhang\ball_fault\6g\15.1552.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\underhang\ball_fault\6g\15.1552.csv,3,Bearing,882.4971400555646
4k_mafulda_structured_v3\underhang\ball_fault\6g\15.9744.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\underhang\ball_fault\6g\15.9744.csv,3,Bearing,938.8259392323573
4k_mafulda_structured_v3\underhang\ball_fault\6g\17.2032.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\underhang\ball_fault\6g\17.2032.csv,3,Bearing,1004.6074768617516
4k_mafulda_structured_v3\underhang\ball_fault\6g\18.432.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\underhang\ball_fault\6g\18.432.csv,3,Bearing,1078.7748027296639
4k_mafulda_structured_v3\underhang\ball_fault\6g\19.6608.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\underhang\ball_fault\6g\19.6608.csv,3,Bearing,1151.5942509182448
4k_mafulda_structured_v3\underhang\ball_fault\6g\20.2752.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\underhang\ball_fault\6g\20.2752.csv,3,Bearing,1189.0510240398614
4k_mafulda_structured_v3\underhang\ball_fault\6g\21.0944.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\underhang\ball_fault\6g\21.0944.csv,3,Bearing,1241.1074247426527
4k_mafulda_structured_v3\underhang\ball_fault\6g\22.7328.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\underhang\ball_fault\6g\22.7328.csv,3,Bearing,1334.497986121221
4k_mafulda_structured_v3\underhang\ball_fault\6g\23.552.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\underhang\ball_fault\6g\23.552.csv,3,Bearing,1381.1150686923022
4k_mafulda_structured_v3\underhang\ball_fault\6g\24.3712.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\underhang\ball_fault\6g\24.3712.csv,3,Bearing,1429.8986145332633
4k_mafulda_structured_v3\underhang\ball_fault\6g\25.3952.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\underhang\ball_fault\6g\25.3952.csv,3,Bearing,1493.1903295856398
4k_mafulda_structured_v3\underhang\ball_fault\6g\26.8288.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\underhang\ball_fault\6g\26.8288.csv,3,Bearing,1569.5744038635678
4k_mafulda_structured_v3\underhang\ball_fault\6g\27.2384.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\underhang\ball_fault\6g\27.2384.csv,3,Bearing,1600.129303378051
4k_mafulda_structured_v3\underhang\ball_fault\6g\28.2624.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\underhang\ball_fault\6g\28.2624.csv,3,Bearing,1654.7559134373428
4k_mafulda_structured_v3\underhang\ball_fault\6g\29.4912.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\underhang\ball_fault\6g\29.4912.csv,3,Bearing,1722.2280618061563
4k_mafulda_structured_v3\underhang\ball_fault\6g\30.3104.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\underhang\ball_fault\6g\30.3104.csv,3,Bearing,1772.2461399022434
4k_mafulda_structured_v3\underhang\ball_fault\6g\31.1296.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\underhang\ball_fault\6g\31.1296.csv,3,Bearing,1822.7395816148746
4k_mafulda_structured_v3\underhang\ball_fault\6g\32.5632.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\underhang\ball_fault\6g\32.5632.csv,3,Bearing,1904.9839040916963
4k_mafulda_structured_v3\underhang\ball_fault\6g\33.3824.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\underhang\ball_fault\6g\33.3824.csv,3,Bearing,1960.3598402847936
4k_mafulda_structured_v3\underhang\ball_fault\6g\34.6112.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\underhang\ball_fault\6g\34.6112.csv,3,Bearing,2030.898672662653
4k_mafulda_structured_v3\underhang\ball_fault\6g\35.0208.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\underhang\ball_fault\6g\35.0208.csv,3,Bearing,2050.8613617719443
4k_mafulda_structured_v3\underhang\ball_fault\6g\36.0448.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\underhang\ball_fault\6g\36.0448.csv,3,Bearing,2116.4234459404984
4k_mafulda_structured_v3\underhang\ball_fault\6g\37.2736.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\underhang\ball_fault\6g\37.2736.csv,3,Bearing,2186.324800090191
4k_mafulda_structured_v3\underhang\ball_fault\6g\38.7072.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\underhang\ball_fault\6g\38.7072.csv,3,Bearing,2272.372043812295
4k_mafulda_structured_v3\underhang\ball_fault\6g\39.7312.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\underhang\ball_fault\6g\39.7312.csv,3,Bearing,2327.586206896552
4k_mafulda_structured_v3\underhang\ball_fault\6g\40.3456.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\underhang\ball_fault\6g\40.3456.csv,3,Bearing,2369.185305956081
4k_mafulda_structured_v3\underhang\ball_fault\6g\41.3696.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\underhang\ball_fault\6g\41.3696.csv,3,Bearing,2446.283687364945
4k_mafulda_structured_v3\underhang\ball_fault\6g\41.984.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\underhang\ball_fault\6g\41.984.csv,3,Bearing,2463.20320129988
4k_mafulda_structured_v3\underhang\ball_fault\6g\43.2128.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\underhang\ball_fault\6g\43.2128.csv,3,Bearing,2536.1976775123812
4k_mafulda_structured_v3\underhang\ball_fault\6g\44.6464.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\underhang\ball_fault\6g\44.6464.csv,3,Bearing,26789.72312297331
4k_mafulda_structured_v3\underhang\ball_fault\6g\45.4656.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\underhang\ball_fault\6g\45.4656.csv,3,Bearing,26939.27693927694
4k_mafulda_structured_v3\underhang\ball_fault\6g\46.4896.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\underhang\ball_fault\6g\46.4896.csv,3,Bearing,13841.110526528795
4k_mafulda_structured_v3\underhang\ball_fault\6g\47.5136.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\underhang\ball_fault\6g\47.5136.csv,3,Bearing,14093.720266412942
4k_mafulda_structured_v3\underhang\ball_fault\6g\47.9232.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\underhang\ball_fault\6g\47.9232.csv,3,Bearing,14399.205561072493
4k_mafulda_structured_v3\underhang\ball_fault\6g\49.152.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\underhang\ball_fault\6g\49.152.csv,3,Bearing,9773.578758755497
4k_mafulda_structured_v3\underhang\ball_fault\6g\50.176.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\underhang\ball_fault\6g\50.176.csv,3,Bearing,19913.419913419915
4k_mafulda_structured_v3\underhang\ball_fault\6g\51.4048.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\underhang\ball_fault\6g\51.4048.csv,3,Bearing,58855.946214041665
4k_mafulda_structured_v3\underhang\ball_fault\6g\52.4288.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\underhang\ball_fault\6g\52.4288.csv,3,Bearing,58329.09989377915
4k_mafulda_structured_v3\underhang\ball_fault\6g\53.0432.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\underhang\ball_fault\6g\53.0432.csv,3,Bearing,29098.75942593043
4k_mafulda_structured_v3\underhang\ball_fault\6g\54.8864.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\underhang\ball_fault\6g\54.8864.csv,3,Bearing,30792.46549481898
4k_mafulda_structured_v3\underhang\ball_fault\6g\55.5008.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\underhang\ball_fault\6g\55.5008.csv,3,Bearing,31997.327989311958
4k_mafulda_structured_v3\underhang\ball_fault\6g\56.5248.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\underhang\ball_fault\6g\56.5248.csv,3,Bearing,21400.072542618793
4k_mafulda_structured_v3\underhang\ball_fault\6g\57.5488.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\underhang\ball_fault\6g\57.5488.csv,3,Bearing,4221.051371093283
4k_mafulda_structured_v3\underhang\ball_fault\6g\58.368.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\underhang\ball_fault\6g\58.368.csv,3,Bearing,3683.4078631064704
4k_mafulda_structured_v3\underhang\ball_fault\6g\59.5968.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\underhang\ball_fault\6g\59.5968.csv,3,Bearing,3756.434030606055
4k_mafulda_structured_v3\underhang\ball_fault\6g\60.2112.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\underhang\ball_fault\6g\60.2112.csv,3,Bearing,3825.4481519038027
4k_mafulda_structured_v3\underhang\ball_fault\6g\62.0544.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\underhang\ball_fault\6g\62.0544.csv,3,Bearing,3925.756375524638
4k_mafulda_structured_v3\underhang\cage_fault\0g\13.312.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\underhang\cage_fault\0g\13.312.csv,3,Bearing,777.2372300745573
4k_mafulda_structured_v3\underhang\cage_fault\0g\14.5408.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\underhang\cage_fault\0g\14.5408.csv,3,Bearing,853.5891390943825
4k_mafulda_structured_v3\underhang\cage_fault\0g\15.5648.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\underhang\cage_fault\0g\15.5648.csv,3,Bearing,916.8517348872273
4k_mafulda_structured_v3\underhang\cage_fault\0g\16.5888.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\underhang\cage_fault\0g\16.5888.csv,3,Bearing,972.7784172895151
4k_mafulda_structured_v3\underhang\cage_fault\0g\17.408.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\underhang\cage_fault\0g\17.408.csv,3,Bearing,1020.5899982180174
4k_mafulda_structured_v3\underhang\cage_fault\0g\18.2272.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\underhang\cage_fault\0g\18.2272.csv,3,Bearing,1073.4369091522697
4k_mafulda_structured_v3\underhang\cage_fault\0g\19.456.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\underhang\cage_fault\0g\19.456.csv,3,Bearing,1140.4722040231977
